TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
5 0 7 3 0 0 0 7 58 3 2 4 74 76 3 4 0 6 6 4 4 22 2 5 0 0 91.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 6 3
3 0 3 3 3 1 3 0 16 0 0 55 16 16 3 0 2 0 3 55 2 55 1 3 0 0 89.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 97 0 0 1 0 0 -1 1 -1 0 3 2 0 44.0 6 3
3 0 6 3 0 0 0 6 81 0 1 38 81 96 3 3 0 3 3 38 3 38 1 5 0 0 59.0 6 3
2 0 8 2 0 0 7 1 1840 0 1 49 1840 1840 8 0 7 8 8 49 7 49 1 2 10 3 666.0 6 3
3 0 15 3 0 0 8 7 1185 0 1 33 1185 1185 15 6 8 15 15 33 14 33 1 3 17 3 306.0 6 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 152 0 1 0 0 0 -1 1 -1 0 4 0 0 92.0 6 3
2 0 6 2 0 0 0 6 7 0 1 3 7 28 3 3 0 3 3 3 3 3 1 3 0 0 5.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 27 0 1 0 0 0 -1 1 -1 0 3 0 0 28.0 6 3
2 0 4 2 4 1 4 0 79 0 0 55 79 79 4 0 3 0 4 55 3 55 1 2 3 0 234.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 152.0 6 3
3 0 6 3 0 0 0 6 8 0 1 4 8 60 3 2 0 3 3 4 2 4 1 3 0 0 191.0 6 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 107 0 2 0 0 0 -1 2 -1 0 5 1 0 7.0 6 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 25 0 1 1 0 0 -1 2 -1 0 2 0 0 34.0 6 3
3 0 5 3 0 0 3 2 41 0 1 48 41 41 5 1 3 5 5 48 4 48 1 3 2 0 31.0 6 3
0 0 8 0 0 0 2 6 0 0 0 -1 0 302 0 3 1 0 0 -1 4 -1 0 6 0 5 231.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 0 20.0 6 3
1 0 11 1 0 0 5 6 168 0 1 46 168 227 6 2 5 6 6 46 7 46 1 4 0 0 34.0 6 3
6 0 9 6 0 0 4 5 485 6 2 32 688 688 6 3 4 9 9 46 7 46 2 6 1 0 58.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 1 0 0 94.0 6 3
2 0 6 2 0 0 1 5 13 0 1 1 13 960 3 2 0 3 3 1 2 1 1 3 1 0 116.0 6 3
1 0 8 1 0 0 1 7 206 0 1 16 206 365 4 4 0 4 4 16 4 16 1 2 0 0 83.0 6 3
2 0 3 2 3 1 3 0 148 0 0 56 148 148 3 0 2 0 3 56 2 56 1 2 2 0 221.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 31 0 1 1 0 0 -1 2 -1 0 2 0 0 21.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 2 0 35.0 6 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 42 0 1 1 0 0 -1 2 -1 0 2 0 0 7.0 6 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 46 0 1 1 0 0 -1 2 -1 0 2 2 0 25.0 6 3
3 0 16 2 0 0 1 15 537 9 2 1 913 924 9 12 0 14 14 13 12 13 2 3 3 1 191.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 6 3
2 0 4 2 3 1 3 1 26 0 0 50 26 31 3 0 2 0 3 50 2 50 1 2 2 1 66.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 1 0 0 19.0 6 3
2 0 9 2 0 0 3 6 331 0 1 38 331 331 9 5 3 9 9 38 8 38 1 2 1 0 105.0 6 3
2 0 4 2 0 0 2 2 10 0 1 48 10 10 4 1 2 4 4 48 3 48 1 2 2 0 9.0 6 3
2 0 5 2 0 0 2 3 54 0 1 30 54 71 3 2 1 3 3 30 3 30 1 3 0 2 85.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0 6 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 62 0 3 0 0 0 -1 3 -1 0 2 0 0 175.0 6 3
0 0 8 0 0 0 2 6 0 0 0 -1 0 123 0 2 1 0 0 -1 3 -1 0 5 0 0 57.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 6 3
4 0 14 4 0 0 5 9 575 0 1 29 575 575 14 8 5 14 14 29 13 29 1 4 11 0 397.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 6 3
1 0 3 1 3 1 3 0 34 0 0 50 34 34 3 0 2 0 3 50 2 50 1 1 0 0 45.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 31 0 1 1 0 0 -1 2 -1 0 2 0 0 23.0 6 3
3 0 6 3 4 1 4 2 151 0 0 50 151 185 4 1 3 0 4 50 4 50 1 3 0 0 18.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 7.0 6 3
4 0 13 3 6 1 6 7 1367 0 1 30 1804 1834 6 5 5 6 12 30 10 55 2 4 7 1 752.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 6 3
2 0 3 2 0 0 2 1 58 0 1 49 58 58 3 0 2 3 3 49 2 49 1 2 2 0 26.0 6 3
3 0 6 3 3 1 3 3 23 0 0 54 23 172 3 1 2 0 3 54 3 54 1 4 0 0 30.0 6 3
2 0 4 2 0 0 1 3 20 0 1 6 20 22 3 2 0 3 3 6 2 6 1 2 0 0 10.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 0 0 40.0 6 3
1 0 4 1 4 1 4 0 157 0 0 50 157 157 4 0 3 0 4 50 3 50 1 1 0 0 286.0 6 3
0 0 8 0 0 0 2 6 0 0 0 -1 0 703 0 3 1 0 0 -1 4 -1 0 3 0 1 293.0 6 3
3 0 9 3 0 0 4 5 34 0 1 49 34 57 5 2 4 5 5 49 6 49 1 3 1 0 50.0 6 3
3 0 8 3 0 0 5 3 60 0 1 44 60 60 8 2 5 8 8 44 7 44 1 3 0 1 121.0 6 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 163 0 1 1 0 0 -1 2 -1 0 2 0 0 80.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0 6 3
3 0 17 3 0 0 3 14 224 8 2 29 286 1219 8 10 3 13 13 40 13 40 2 3 2 2 402.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0 6 3
6 0 24 6 0 0 9 15 458 0 1 20 458 458 24 14 9 24 24 20 23 20 1 6 5 0 369.0 6 3
3 0 6 3 0 0 5 1 168 0 1 49 168 168 6 0 5 6 6 49 5 49 1 3 5 2 84.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 213 0 1 0 0 0 -1 1 -1 0 1 1 0 39.0 6 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 0 79.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 0 13.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 3 0 0 49.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 0 1 23.0 6 3
2 0 8 2 0 0 0 8 54 0 1 40 54 83 3 4 0 3 3 40 4 40 1 5 2 0 111.0 6 3
2 0 5 2 0 0 1 4 125 0 1 37 125 125 5 3 1 5 5 37 4 37 1 2 0 0 20.0 6 3
2 0 6 2 3 1 3 3 86 0 0 51 86 181 3 1 2 0 3 51 3 51 1 3 0 0 112.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 88.0 6 3
1 0 3 1 3 1 3 0 9 0 0 54 9 9 3 0 2 0 3 54 2 54 1 1 0 0 21.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 21 0 1 1 0 0 -1 2 -1 0 2 0 0 75.0 6 3
4 0 11 3 0 0 2 9 1117 4 2 1 1133 1327 4 6 1 7 7 42 7 42 2 5 5 0 223.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 44.0 6 3
1 0 14 1 0 0 2 12 2180 0 1 6 2180 2319 10 10 1 10 10 6 11 6 1 3 0 2 418.0 6 3
3 0 3 3 0 0 2 1 20 0 1 47 20 20 3 0 2 3 3 47 2 47 1 3 0 0 24.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 26.0 6 3
5 0 9 3 0 0 3 6 105 5 2 4 156 158 5 3 3 8 8 39 6 39 2 6 1 0 196.0 6 3
3 0 5 3 5 1 5 0 178 0 0 54 178 178 5 0 4 0 5 54 4 54 1 3 7 0 149.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 6 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 28.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 6 3
4 0 5 4 5 1 5 0 622 0 0 55 622 622 5 0 4 0 5 55 4 55 1 4 0 0 22.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 80 0 1 0 0 0 -1 1 -1 0 1 1 0 9.0 6 3
1 0 11 1 0 0 2 9 3157 0 1 6 3157 3333 6 6 1 6 6 6 7 6 1 2 0 0 171.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 45.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 1 0 0 0 -1 1 -1 0 1 0 0 30.0 6 3
3 0 3 3 3 1 3 0 13 0 0 55 13 13 3 0 2 0 3 55 2 55 1 3 0 0 26.0 6 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 83 0 0 1 0 0 -1 1 -1 0 1 0 0 14.0 6 3
3 0 5 3 5 1 5 0 508 0 0 51 508 508 5 0 4 0 5 51 4 51 1 3 11 1 274.0 6 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 131 0 2 1 0 0 -1 3 -1 0 2 0 0 32.0 6 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 92 0 2 0 0 0 -1 2 -1 0 2 0 1 21.0 6 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 97 0 1 1 0 0 -1 2 -1 0 5 2 0 125.0 6 3
1 0 4 1 4 1 4 0 362 0 0 50 362 362 4 0 3 0 4 50 3 50 1 1 0 0 170.0 6 3
3 0 18 3 0 0 3 15 475 11 2 20 761 788 11 11 3 15 15 37 14 37 2 4 4 1 315.0 6 3
2 0 5 2 0 0 3 2 353 0 1 45 353 353 5 1 3 5 5 45 4 45 1 2 2 0 104.0 6 3
2 0 15 2 5 1 5 10 207 0 1 26 235 842 5 6 4 4 9 53 10 53 2 5 1 0 306.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 3 0 0 29.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 1 0 0 11.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 160 0 1 0 0 0 -1 1 -1 0 1 0 0 34.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 29.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 95.0 6 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 13 0 1 0 0 0 -1 1 -1 0 3 0 0 10.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 44.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 111 0 1 0 0 0 -1 1 -1 0 2 1 0 8.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 1 0 0 -1 2 -1 0 2 0 0 43.0 6 3
3 0 7 3 0 0 1 6 124 0 1 35 124 124 7 5 1 7 7 35 6 35 1 3 5 0 92.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 3 2 0 75.0 6 3
3 0 10 3 7 1 7 3 82 0 0 50 82 143 7 1 6 0 7 50 7 50 1 3 4 0 41.0 6 3
4 0 4 4 4 1 4 0 151 0 0 55 151 151 4 0 3 0 4 55 3 55 1 4 0 0 144.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 8 0 0 1 0 0 -1 1 -1 0 1 0 0 4.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 1082 0 1 0 0 0 -1 1 -1 0 4 1 0 148.0 6 3
2 0 7 2 0 0 1 6 294 0 1 36 294 294 7 5 1 7 7 36 6 36 1 2 0 0 55.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 77.0 6 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 2 0 0 0 -1 2 -1 0 4 0 0 5.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 164 0 1 0 0 0 -1 1 -1 0 2 0 0 11.0 6 3
1 0 6 1 0 0 0 6 26 0 1 1 26 188 4 3 0 4 4 1 3 1 1 3 0 0 99.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 68 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0 6 3
2 0 4 2 3 1 3 1 84 0 0 54 84 107 3 0 2 0 3 54 2 54 1 3 1 0 139.0 6 3
2 0 6 2 0 0 1 5 109 3 2 1 136 136 3 3 1 6 6 1 4 48 2 2 1 1 30.0 6 3
2 0 9 2 0 0 4 5 143 0 1 44 143 145 7 3 4 7 7 44 7 44 1 3 3 1 42.0 6 3
3 0 5 3 0 0 1 4 18 0 1 1 18 364 3 2 0 3 3 1 2 1 1 3 1 0 102.0 6 3
2 0 6 2 0 0 2 4 9 0 1 2 9 22 3 2 1 3 3 2 3 2 1 5 0 0 27.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 0 63.0 6 3
9 0 23 8 0 0 10 13 1889 15 3 1 2184 2203 15 9 10 22 22 36 19 36 3 9 6 2 745.0 6 3
1 0 5 1 5 1 5 0 268 0 0 53 268 268 5 0 4 0 5 53 4 53 1 1 9 1 230.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 381 0 1 0 0 0 -1 1 -1 0 2 1 0 64.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0 6 3
2 0 9 2 0 0 1 8 1170 5 2 6 1246 1265 5 6 0 8 8 6 6 32 2 3 0 1 420.0 6 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 2 0 0 0 -1 2 -1 0 4 0 0 5.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 14 0 1 0 0 0 -1 1 -1 0 2 0 0 9.0 6 3
2 0 10 2 0 0 2 8 38 3 2 16 65 502 3 5 1 6 6 16 6 40 2 2 3 1 172.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 3 1 1 108.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 1 0 0 73.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 6 3
1 0 5 1 0 0 2 3 57 0 1 40 57 57 5 2 2 5 5 40 4 40 1 1 0 1 64.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 6 3
1 0 7 1 4 1 4 3 92 0 0 52 92 114 4 1 3 0 4 52 4 52 1 4 0 0 58.0 6 3
2 0 3 2 0 0 1 2 8 0 1 48 8 8 3 1 1 3 3 48 2 48 1 2 1 0 10.0 6 3
3 0 4 3 0 0 2 2 7 0 1 48 7 9 3 1 1 3 3 48 2 48 1 3 1 0 9.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 114.0 6 3
3 0 11 3 3 1 3 8 121 0 1 23 166 520 6 6 2 6 9 23 8 54 2 3 0 1 155.0 6 3
1 0 12 1 0 0 1 11 1652 0 1 6 1652 1695 9 8 0 9 9 6 8 6 1 3 1 1 470.0 6 3
4 0 6 4 6 1 6 0 263 0 0 55 263 263 6 0 5 0 6 55 5 55 1 4 0 0 52.0 6 3
2 0 3 2 0 0 2 1 52 0 1 48 52 52 3 0 2 3 3 48 2 48 1 2 0 0 83.0 6 3
4 0 6 4 6 1 6 0 341 0 0 51 341 341 6 0 5 0 6 51 5 51 1 4 4 0 123.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 134 0 1 0 0 0 -1 1 -1 0 2 0 0 46.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0 6 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 192 0 1 1 0 0 -1 2 -1 0 4 0 0 136.0 6 3
2 0 3 2 3 1 3 0 32 0 0 50 32 32 3 0 2 0 3 50 2 50 1 2 0 0 172.0 6 3
3 0 6 3 0 0 4 2 118 0 1 46 118 118 6 1 4 6 6 46 5 46 1 3 1 0 132.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 2 0 0 23.0 6 3
1 0 7 1 0 0 1 6 2045 0 1 6 2045 2087 5 4 0 5 5 6 4 6 1 2 0 1 189.0 6 3
3 0 35 3 0 0 8 27 27179 0 1 6 27179 27179 35 26 8 35 35 6 34 6 1 3 4 8 2092.0 6 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 678 0 1 0 0 0 -1 1 -1 0 3 1 0 88.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 49 0 0 0 0 0 -1 0 -1 0 2 1 0 4.0 6 3
3 0 7 3 0 0 2 5 551 0 1 48 551 569 3 1 2 3 3 48 3 48 1 4 1 0 179.0 6 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 111 0 1 1 0 0 -1 2 -1 0 2 0 0 34.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0 6 3
2 0 19 2 0 0 7 12 1926 0 1 28 1926 1926 19 11 7 19 19 28 18 28 1 2 5 0 363.0 6 3
1 0 6 1 0 0 3 3 74 0 1 49 74 78 4 1 3 4 4 49 4 49 1 3 1 0 43.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0 6 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 2 0 0 10.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 25 0 0 1 0 0 -1 1 -1 0 1 0 0 14.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0 6 3
3 0 22 3 0 0 9 13 339 14 2 23 493 493 14 11 9 22 22 39 20 39 2 3 3 0 250.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 61 0 1 0 0 0 -1 1 -1 0 1 1 0 6.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 34 0 1 1 0 0 -1 2 -1 0 2 0 0 47.0 6 3
0 0 7 0 0 0 2 5 0 0 0 -1 0 196 0 2 1 0 0 -1 3 -1 0 2 1 0 68.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 72 0 0 0 0 0 -1 0 -1 0 1 0 0 51.0 6 3
3 0 5 3 0 0 4 1 91 0 1 46 91 91 5 0 4 5 5 46 4 46 1 3 1 0 113.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 92.0 6 3
2 0 5 2 0 0 0 5 122 0 1 40 122 127 3 3 0 3 3 40 3 40 1 4 1 0 129.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0 6 3
1 0 3 1 0 0 0 3 55 0 1 32 55 55 3 2 0 3 3 32 2 32 1 1 0 0 61.0 6 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 32.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 127 0 1 0 0 0 -1 1 -1 0 2 0 0 77.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0 6 3
2 0 5 2 3 1 3 2 192 0 0 54 192 212 3 1 2 0 3 54 3 54 1 2 0 0 24.0 6 3
1 0 9 1 0 0 2 7 220 0 1 6 220 260 5 5 1 5 5 6 6 6 1 3 0 1 84.0 6 3
3 0 10 3 0 0 4 6 49 5 2 32 87 87 5 4 4 10 10 32 8 47 2 3 2 0 94.0 6 3
6 0 10 6 0 0 4 6 191 0 1 44 191 203 8 4 4 8 8 44 8 44 1 6 1 0 212.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 382.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 36 0 0 1 0 0 -1 1 -1 0 1 0 0 7.0 6 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 15 0 0 1 0 0 -1 1 -1 0 2 0 0 26.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 1 0 0 -1 1 -1 0 2 0 0 13.0 6 3
1 0 5 1 0 0 0 5 167 0 1 12 167 193 3 3 0 3 3 12 3 12 1 2 0 0 6.0 6 3
1 0 7 1 4 1 4 3 128 0 0 50 128 200 4 1 3 0 4 50 4 50 1 4 0 0 10.0 6 3
2 0 6 2 0 0 1 5 310 0 1 48 310 336 3 2 1 3 3 48 3 48 1 2 1 0 90.0 6 3
2 0 6 2 0 0 1 5 9 0 1 1 9 348 3 2 0 3 3 1 2 1 1 3 1 0 16.0 6 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 31.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 1 0 0 158.0 6 3
5 0 17 3 0 0 8 9 1719 12 2 1 1952 1962 12 6 8 16 16 38 14 38 2 5 8 0 266.0 6 3
3 0 10 2 0 0 2 8 71 5 2 28 98 103 5 6 1 8 8 42 7 42 2 3 2 0 8.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 0 0 3.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 1 0 72.0 6 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 1 0 0 0 -1 1 -1 0 1 1 0 4.0 6 3
3 0 15 3 0 0 1 14 631 0 1 23 631 638 14 13 0 14 14 23 13 23 1 3 1 0 35.0 6 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 3 1 0 24.0 6 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 22 0 0 1 0 0 -1 1 -1 0 2 0 0 7.0 6 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 6 3
6 0 26 4 0 0 8 18 2691 18 3 4 4852 4852 18 15 8 26 26 32 23 32 3 6 6 0 1894.0 6 3
9 0 15 5 0 0 4 11 109 6 3 2 253 253 6 8 4 15 15 25 12 49 3 9 6 1 539.0 6 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 44.0 6 3
1 0 8 1 0 0 0 8 61 3 2 11 121 126 3 5 0 6 6 11 5 37 2 2 1 0 175.0 6 3
1 0 3 1 0 0 2 1 44 0 1 49 44 44 3 0 2 3 3 49 2 49 1 1 0 0 169.0 6 3
2 0 5 2 3 1 3 2 40 0 0 53 40 103 3 1 2 0 3 53 3 53 1 2 0 0 6.0 6 3
4 0 25 4 0 0 7 18 477 0 1 16 477 1293 23 16 7 23 23 16 23 16 1 4 1 1 403.0 6 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 175 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0 6 3
3 0 8 3 0 0 2 6 471 4 2 37 563 563 4 3 2 7 7 37 5 49 2 3 0 0 100.0 6 3
