TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
0 0 3 0 0 0 1 2 0 0 0 -1 0 402 0 1 0 0 0 -1 1 -1 0 2 0 0 81.0
4 0 4 4 3 1 3 1 1729 0 0 35 1729 1732 3 0 2 0 3 35 2 35 1 5 0 0 314.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 270 0 0 0 0 0 -1 0 -1 0 2 0 0 64.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 286 0 0 0 0 0 -1 0 -1 0 2 2 1 105.0
3 0 7 3 0 0 2 5 100 0 1 30 100 120 4 2 2 4 4 30 4 30 1 6 1 0 21.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 1 0 58.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 1 0 92.0
3 0 4 3 3 1 3 1 122 0 0 33 122 122 3 0 2 0 3 33 2 33 1 4 0 0 32.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 43.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 128 0 0 0 0 0 -1 0 -1 0 2 0 0 38.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 135 0 0 1 0 0 -1 1 -1 0 5 0 0 49.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 50 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 2 0 0 61.0
2 0 4 2 0 0 3 1 60 0 1 32 60 60 4 0 3 4 4 32 3 32 1 2 1 0 110.0
2 0 9 2 0 0 1 8 37 3 2 22 63 266 3 4 0 6 6 22 4 30 2 3 0 0 242.0
3 0 12 3 0 0 2 10 72 0 1 28 72 1786 6 5 2 6 6 28 7 28 1 3 3 0 206.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 2 0 0 11.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 176 0 0 0 0 0 -1 0 -1 0 2 0 0 56.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 96.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 54 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 139 0 1 0 0 0 -1 1 -1 0 2 0 0 36.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 59.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 468 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0
4 0 10 4 0 0 3 7 93 0 1 28 93 1332 7 4 3 7 7 28 7 28 1 6 5 1 405.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 126 0 0 0 0 0 -1 0 -1 0 2 0 0 26.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 54 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 320 0 0 0 0 0 -1 0 -1 0 3 1 0 118.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 159.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 79 0 1 1 0 0 -1 2 -1 0 2 1 0 109.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 290 0 0 0 0 0 -1 0 -1 0 2 0 0 65.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 430 0 1 1 0 0 -1 2 -1 0 4 0 0 125.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 44.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 345 0 0 0 0 0 -1 0 -1 0 3 0 0 59.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 3 0 0 43.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 215 0 0 0 0 0 -1 0 -1 0 2 2 0 154.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 35 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 389 0 0 0 0 0 -1 0 -1 0 3 0 0 146.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 4 0 0 41.0
5 0 14 3 0 0 1 13 371 6 3 1 496 2458 6 10 0 13 13 11 10 25 3 6 1 2 490.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 34.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 3 0 0 31.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 2 0 0 258.0
2 0 8 2 0 0 1 7 159 0 1 28 159 1113 4 3 0 4 4 28 3 28 1 5 4 1 383.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0
4 0 3 4 3 1 3 0 156 0 0 35 156 156 3 0 2 0 3 35 2 35 1 4 0 0 13.0
2 0 5 2 0 0 2 3 38 0 1 32 38 543 3 0 2 3 3 32 2 32 1 2 1 1 217.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 2 1 0 108.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 66 0 0 1 0 0 -1 1 -1 0 2 0 0 4.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 3 0 0 208.0
2 0 10 2 0 0 2 8 170 4 2 17 206 1077 4 4 1 7 7 17 5 29 2 2 5 0 343.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 890 0 0 0 0 0 -1 0 -1 0 3 0 0 303.0
2 0 8 2 3 1 3 5 87 0 1 13 161 194 3 2 2 3 6 13 4 33 2 2 5 3 285.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 1 75.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 50 0 0 0 0 0 -1 0 -1 0 3 0 0 12.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 78.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 82 0 0 1 0 0 -1 1 -1 0 2 0 0 4.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 94 0 0 0 0 0 -1 0 -1 0 2 0 0 30.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 50 0 0 1 0 0 -1 1 -1 0 3 0 0 164.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 96 0 0 0 0 0 -1 0 -1 0 2 0 0 18.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 87 0 0 0 0 0 -1 0 -1 0 2 0 0 59.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 15.0
3 0 9 3 3 1 3 6 53 0 0 34 53 315 3 2 2 0 3 34 4 34 1 5 2 1 44.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 343 0 1 1 0 0 -1 2 -1 0 2 0 0 275.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 47 0 0 0 0 0 -1 0 -1 0 2 0 0 54.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 132 0 0 0 0 0 -1 0 -1 0 2 0 0 43.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 156 0 0 0 0 0 -1 0 -1 0 3 0 0 48.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 69 0 0 0 0 0 -1 0 -1 0 2 1 0 53.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 90 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 19.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 118 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 1 1 70.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 1406 0 1 0 0 0 -1 1 -1 0 4 1 0 488.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 186 0 0 1 0 0 -1 1 -1 0 4 1 0 49.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 100 0 0 0 0 0 -1 0 -1 0 4 1 0 6.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 71 0 1 0 0 0 -1 1 -1 0 2 0 0 18.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 65 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 8 0 0 0 2 6 0 0 0 -1 0 1046 0 3 1 0 0 -1 4 -1 0 4 1 2 245.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 307 0 0 0 0 0 -1 0 -1 0 3 0 0 95.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 121 0 1 1 0 0 -1 2 -1 0 4 1 0 51.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 4 0 0 103.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 89 0 0 0 0 0 -1 0 -1 0 2 0 0 18.0
0 0 8 0 0 0 2 6 0 0 0 -1 0 309 0 3 1 0 0 -1 4 -1 0 4 1 0 113.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 634 0 0 1 0 0 -1 1 -1 0 4 0 1 188.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 50.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 65.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 39 0 0 1 0 0 -1 1 -1 0 2 0 0 97.0
2 0 8 2 0 0 3 5 132 4 2 13 214 214 4 2 3 7 7 30 5 30 2 3 3 0 101.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 66 0 0 1 0 0 -1 1 -1 0 3 0 0 13.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
2 0 9 2 3 1 3 6 14 0 0 35 14 454 3 1 2 0 3 35 3 35 1 2 0 0 139.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 178 0 0 0 0 0 -1 0 -1 0 2 0 0 73.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 2 0 0 48.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 647 0 0 0 0 0 -1 0 -1 0 3 0 1 223.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 74 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 128 0 0 0 0 0 -1 0 -1 0 2 0 0 12.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 94 0 1 0 0 0 -1 1 -1 0 3 0 0 358.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 465 0 0 0 0 0 -1 0 -1 0 3 0 0 173.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 118 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 2 0 0 12.0
3 0 7 3 0 0 2 5 36 0 1 13 36 273 3 2 1 3 3 13 3 13 1 6 0 0 260.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 29 0 0 1 0 0 -1 1 -1 0 4 1 0 55.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 288 0 0 0 0 0 -1 0 -1 0 3 0 0 80.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 224 0 0 0 0 0 -1 0 -1 0 2 0 0 17.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0
3 0 7 3 0 0 2 5 170 0 1 25 170 226 6 3 2 6 6 25 5 25 1 3 4 0 281.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 53 0 1 0 0 0 -1 1 -1 0 4 1 0 14.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 2 0 0 45.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 151.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 287 0 1 1 0 0 -1 2 -1 0 2 0 0 116.0
2 0 5 2 0 0 1 4 141 0 1 0 141 167 3 2 0 3 3 0 2 0 1 3 0 1 49.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 4 0 0 8.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 104 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
8 0 15 7 0 0 5 10 270 7 2 11 482 2402 7 7 5 14 14 11 12 31 2 8 10 4 856.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 134 0 0 0 0 0 -1 0 -1 0 3 0 0 36.0
3 0 9 3 0 0 1 8 251 0 1 14 251 283 6 5 0 6 6 14 5 14 1 5 4 1 90.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 52.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 152 0 0 0 0 0 -1 0 -1 0 2 0 0 49.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 281 0 0 0 0 0 -1 0 -1 0 3 0 0 66.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 816 0 1 1 0 0 -1 2 -1 0 3 1 0 147.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 26 0 0 1 0 0 -1 1 -1 0 2 0 0 5.0
2 0 8 2 0 0 1 7 50 0 1 14 50 96 3 3 0 3 3 14 3 14 1 4 2 0 7.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 2 0 0 15.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 1 0 6.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 2 0 0 31.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 92 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
2 0 6 2 3 1 3 3 60 0 0 34 60 89 3 1 2 0 3 34 3 34 1 4 0 0 87.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 184 0 0 1 0 0 -1 1 -1 0 3 1 0 155.0
3 0 15 3 0 0 3 12 306 6 3 13 676 2222 6 8 3 13 13 29 11 29 3 4 5 0 649.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 64 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 314 0 0 0 0 0 -1 0 -1 0 3 0 0 19.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 148 0 1 0 0 0 -1 1 -1 0 2 0 0 9.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 187 0 1 0 0 0 -1 1 -1 0 2 2 0 29.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 92.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 419 0 0 0 0 0 -1 0 -1 0 3 2 0 143.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 85 0 0 1 0 0 -1 1 -1 0 2 1 0 154.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0
5 0 15 4 0 0 5 10 401 8 3 13 639 639 8 7 5 15 15 29 12 29 3 5 13 0 724.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 43 0 1 1 0 0 -1 2 -1 0 5 0 0 12.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 63.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 7 0 0 0 2 5 0 0 0 -1 0 287 0 2 1 0 0 -1 3 -1 0 5 3 0 267.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 278 0 0 0 0 0 -1 0 -1 0 3 0 0 65.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 26 0 0 1 0 0 -1 1 -1 0 2 0 0 121.0
2 0 6 2 0 0 3 3 251 0 1 31 251 322 5 1 3 5 5 31 4 31 1 2 0 0 627.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 101 0 1 0 0 0 -1 1 -1 0 3 0 0 13.0
2 0 4 2 3 1 3 1 45 0 0 33 45 45 3 0 2 0 3 33 2 33 1 2 1 0 71.0
2 0 3 2 3 1 3 0 30 0 0 34 30 30 3 0 2 0 3 34 2 34 1 2 0 0 47.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
2 0 12 2 3 1 3 9 314 4 2 15 439 3334 4 5 2 7 10 15 7 35 3 2 4 0 923.0
4 0 16 3 3 1 3 13 364 9 2 10 762 948 9 10 2 12 15 20 12 35 3 4 9 0 947.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 233.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 669 0 2 0 0 0 -1 2 -1 0 2 3 0 232.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 181 0 0 0 0 0 -1 0 -1 0 2 1 0 56.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 0 55.0
1 0 6 1 0 0 2 4 359 0 1 20 359 403 3 2 1 3 3 20 3 20 1 4 1 0 125.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 64.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 156.0
4 0 8 3 3 1 3 5 16 0 1 11 26 414 3 3 2 3 6 11 5 36 2 5 1 1 125.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 214 0 0 1 0 0 -1 1 -1 0 2 0 0 50.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 48 0 0 1 0 0 -1 1 -1 0 2 0 0 226.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 114 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 335 0 1 0 0 0 -1 1 -1 0 2 0 0 89.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 80 0 0 1 0 0 -1 1 -1 0 4 1 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
3 0 5 3 0 0 3 2 166 0 1 29 166 166 5 1 3 5 5 29 4 29 1 3 0 1 23.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 140 0 0 0 0 0 -1 0 -1 0 2 0 1 12.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 140 0 1 0 0 0 -1 1 -1 0 2 0 0 33.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 46.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 39.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 355 0 0 0 0 0 -1 0 -1 0 2 0 0 121.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 2 0 0 11.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 43 0 0 0 0 0 -1 0 -1 0 2 0 0 87.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 1 0 38.0
2 0 6 2 0 0 3 3 29 0 1 29 29 40 5 1 3 5 5 29 4 29 1 3 2 1 40.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 1 16.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 203 0 0 1 0 0 -1 1 -1 0 2 0 0 60.0
3 0 8 3 0 0 5 3 2841 0 1 29 2841 2841 8 2 5 8 8 29 7 29 1 3 7 0 702.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 2 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 8.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 0 61.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 1 22.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 71 0 0 0 0 0 -1 0 -1 0 3 0 0 16.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 41.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 1 1 21.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 270 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 208 0 1 0 0 0 -1 1 -1 0 2 0 0 30.0
3 0 3 3 0 0 2 1 54 0 1 31 54 54 3 0 2 3 3 31 2 31 1 3 1 0 184.0
2 0 7 2 0 0 2 5 198 0 1 29 198 217 5 3 2 5 5 29 5 29 1 3 0 0 320.0
3 0 9 3 4 1 4 5 31 0 0 33 31 341 4 2 3 0 4 33 5 33 1 6 2 1 122.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 22 0 0 1 0 0 -1 1 -1 0 4 0 0 20.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 0 105.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 3 0 0 80.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 124 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0
1 0 5 1 0 0 2 3 102 0 1 12 102 126 3 2 1 3 3 12 3 12 1 3 0 0 63.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 149 0 1 0 0 0 -1 1 -1 0 4 0 0 47.0
3 0 11 3 0 0 2 9 71 3 3 15 147 1255 3 4 2 9 9 15 6 32 3 3 2 0 442.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 2 0 0 85.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 2 0 0 31.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 189 0 0 1 0 0 -1 1 -1 0 2 0 0 31.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 39.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 134 0 0 0 0 0 -1 0 -1 0 3 1 0 41.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 64 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 28 0 0 1 0 0 -1 1 -1 0 2 0 0 7.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 3 0 0 82.0
5 0 11 4 3 1 3 8 190 0 1 13 212 1631 7 6 2 7 10 13 8 36 2 5 2 0 309.0
3 0 6 3 3 1 3 3 39 0 0 33 39 84 3 0 2 0 3 33 2 33 1 3 0 0 446.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 180 0 0 0 0 0 -1 0 -1 0 2 0 0 75.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 198 0 0 0 0 0 -1 0 -1 0 4 0 0 66.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 0 0 46.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 0 31.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 376 0 0 0 0 0 -1 0 -1 0 2 0 0 161.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 95.0
1 0 8 1 0 0 2 6 38 0 1 13 38 86 3 3 1 3 3 13 4 13 1 3 2 0 307.0
2 0 7 2 0 0 2 5 53 0 1 29 53 232 4 2 2 4 4 29 4 29 1 3 2 0 100.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 128 0 0 1 0 0 -1 1 -1 0 3 1 0 122.0
