TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 3 0 0 5.0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 305 0 1 0 0 0 -1 1 -1 0 2 1 0 137.0 3 3
3 0 11 3 0 0 5 6 158 0 1 45 158 158 10 4 5 10 10 45 9 45 1 3 7 1 166.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 3 3
4 0 5 4 5 1 5 0 71 0 0 55 71 71 5 0 4 0 5 55 4 55 1 4 0 0 26.0 3 3
3 0 7 3 0 0 5 2 659 0 1 48 659 659 7 1 5 7 7 48 6 48 1 3 11 2 196.0 3 3
0 0 7 0 0 0 0 7 0 0 0 -1 0 249 0 3 0 0 0 -1 3 -1 0 4 0 1 65.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 25 0 0 1 0 0 -1 1 -1 0 2 0 0 124.0 3 3
3 0 4 3 0 0 0 4 16 0 1 4 16 18 3 2 0 3 3 4 2 4 1 4 0 0 38.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 77.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 1 7.0 3 3
2 0 7 2 0 0 0 7 183 0 1 46 183 230 3 3 0 3 3 46 3 46 1 5 1 0 432.0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 86 0 2 0 0 0 -1 2 -1 0 3 0 0 12.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 2 0 0 79.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 17 0 0 1 0 0 -1 1 -1 0 2 0 0 19.0 3 3
4 0 24 3 3 1 3 21 2818 13 3 6 5474 5618 13 17 2 19 22 22 19 54 4 4 0 2 1015.0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 86 0 2 0 0 0 -1 2 -1 0 5 2 0 133.0 3 3
4 0 27 4 0 0 9 18 8984 0 1 30 8984 8984 27 17 9 27 27 30 26 30 1 4 49 1 724.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 127.0 3 3
1 0 11 1 0 0 2 9 460 3 2 6 919 1028 3 5 1 6 6 6 6 27 2 2 0 0 226.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 55.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 54 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 3 3
3 0 7 3 0 0 3 4 99 0 1 1 99 344 3 2 1 3 3 1 3 1 1 4 3 0 64.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 419 0 1 0 0 0 -1 1 -1 0 2 1 0 156.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 60 0 1 0 0 0 -1 1 -1 0 2 0 0 127.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 122 0 1 0 0 0 -1 1 -1 0 2 0 0 50.0 3 3
1 0 6 1 0 0 4 2 340 0 1 47 340 342 5 1 3 5 5 47 4 47 1 1 4 0 93.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 161 0 1 0 0 0 -1 1 -1 0 2 1 0 15.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 38 0 0 1 0 0 -1 1 -1 0 1 0 0 89.0 3 3
3 0 3 3 0 0 1 2 32 0 1 48 32 32 3 1 1 3 3 48 2 48 1 3 2 0 39.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 64.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 1 0 0 50.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 100 0 1 0 0 0 -1 1 -1 0 2 0 1 33.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 1 0 0 46.0 3 3
2 0 5 2 0 0 1 4 9 0 1 1 9 152 3 2 0 3 3 1 2 1 1 2 1 0 39.0 3 3
1 0 10 1 0 0 2 8 255 0 1 6 255 602 3 3 1 3 3 6 4 6 1 2 0 0 123.0 3 3
2 0 3 2 3 1 3 0 114 0 0 52 114 114 3 0 2 0 3 52 2 52 1 2 0 0 11.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 462 0 1 0 0 0 -1 1 -1 0 2 1 0 97.0 3 3
3 0 9 2 3 1 3 6 52 0 1 1 81 187 4 4 2 4 7 1 6 57 2 3 6 0 54.0 3 3
2 0 7 2 0 0 1 6 82 4 2 38 116 116 4 4 1 7 7 38 5 45 2 2 3 1 28.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 2 2 0 16.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 3 0 0 15.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 155 0 0 1 0 0 -1 1 -1 0 2 1 0 15.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 30.0 3 3
3 0 9 2 3 1 3 6 172 0 1 1 208 684 4 3 2 4 7 1 5 54 2 3 0 0 179.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 0 272.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 131 0 1 0 0 0 -1 1 -1 0 2 0 0 116.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 114 0 0 1 0 0 -1 1 -1 0 3 2 0 90.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0 3 3
3 0 6 3 0 0 2 4 92 0 1 39 92 165 3 2 0 3 3 39 2 39 1 3 8 0 111.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 80.0 3 3
1 0 6 1 4 1 4 2 152 0 0 54 152 532 4 1 3 0 4 54 4 54 1 2 1 0 205.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 2 0 0 14.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 3 3
3 0 5 3 3 1 3 2 77 0 0 51 77 80 3 0 2 0 3 51 2 51 1 3 0 1 397.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 47 0 1 0 0 0 -1 1 -1 0 1 0 0 78.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 32.0 3 3
2 0 4 2 4 1 4 0 21 0 0 55 21 21 4 0 3 0 4 55 3 55 1 2 2 1 148.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 39.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 4 1 0 75.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 1 0 0 46.0 3 3
0 0 7 0 0 0 2 5 0 0 0 -1 0 832 0 2 1 0 0 -1 3 -1 0 3 0 0 161.0 3 3
5 0 6 5 6 1 6 0 82 0 0 52 82 82 6 0 5 0 6 52 5 52 1 5 1 3 287.0 3 3
3 0 3 3 0 0 0 3 8 0 1 4 8 8 3 2 0 3 3 4 2 4 1 3 0 0 72.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 57.0 3 3
3 0 22 3 0 0 6 16 893 0 1 35 893 1100 15 12 5 15 15 35 17 35 1 4 13 0 210.0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 115 0 2 0 0 0 -1 2 -1 0 3 0 0 24.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 3 3
3 0 3 3 3 1 3 0 21 0 0 55 21 21 3 0 2 0 3 55 2 55 1 3 0 0 78.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 1 0 0 28.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 35 0 0 1 0 0 -1 1 -1 0 2 0 0 6.0 3 3
3 0 10 3 0 0 2 8 111 4 2 25 171 204 4 5 0 7 7 39 5 39 2 3 1 0 92.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 1 1 0 23.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 98.0 3 3
4 0 6 4 6 1 6 0 1532 0 0 54 1532 1532 6 0 5 0 6 54 5 54 1 4 8 0 401.0 3 3
1 0 4 1 0 0 3 1 126 0 1 49 126 156 3 0 2 3 3 49 2 49 1 2 1 1 199.0 3 3
3 0 3 3 0 0 1 2 17 0 1 48 17 17 3 1 1 3 3 48 2 48 1 3 2 0 15.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0 3 3
3 0 6 3 0 0 4 2 57 0 1 47 57 57 6 1 4 6 6 47 5 47 1 3 5 1 85.0 3 3
2 0 4 2 3 1 4 0 44 0 0 54 44 50 3 0 2 0 3 54 2 54 1 2 0 0 6.0 3 3
3 0 6 3 0 0 1 5 30 0 1 1 30 643 3 2 0 3 3 1 2 1 1 4 1 0 114.0 3 3
3 0 11 3 6 1 6 5 348 0 1 44 386 403 6 3 5 3 9 50 8 50 2 3 11 4 145.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 67 0 1 0 0 0 -1 1 -1 0 1 1 0 4.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 49 0 0 1 0 0 -1 1 -1 0 1 0 0 464.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 76.0 3 3
0 0 7 0 0 0 2 5 0 0 0 -1 0 108 0 0 1 0 0 -1 1 -1 0 4 1 4 50.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 296 0 1 0 0 0 -1 1 -1 0 1 2 0 105.0 3 3
3 0 7 3 0 0 1 6 72 0 1 22 72 79 5 4 0 5 5 22 4 22 1 4 1 0 38.0 3 3
2 0 12 2 0 0 2 10 134 4 2 16 190 333 4 6 1 7 7 43 7 43 2 2 1 0 62.0 3 3
3 0 4 3 0 0 2 2 50 0 1 48 50 50 4 1 2 4 4 48 3 48 1 3 3 0 40.0 3 3
2 0 6 2 0 0 4 2 241 0 1 48 241 243 5 1 3 5 5 48 4 48 1 3 4 0 356.0 3 3
1 0 11 1 0 0 1 10 69 0 1 1 69 131 5 6 0 5 5 1 6 1 1 5 1 0 89.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 75 0 1 0 0 0 -1 1 -1 0 3 1 0 174.0 3 3
3 0 11 3 0 0 5 6 360 0 1 44 360 372 9 4 5 9 9 44 9 44 1 3 6 0 23.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 124.0 3 3
5 0 20 5 0 0 7 13 152 10 2 31 238 244 10 11 6 19 19 44 17 44 2 5 11 3 2166.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 171 0 1 0 0 0 -1 1 -1 0 2 1 0 23.0 3 3
2 0 8 2 0 0 2 6 39 0 1 42 39 86 6 5 0 6 6 42 5 42 1 3 9 1 121.0 3 3
1 0 7 1 0 0 2 5 16 0 1 3 16 45 3 2 0 3 3 3 2 3 1 3 1 0 200.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 351 0 2 1 0 0 -1 3 -1 0 2 0 0 88.0 3 3
2 0 9 2 0 0 5 4 492 0 1 45 492 524 8 3 4 8 8 45 7 45 1 2 1 0 182.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 40 0 2 0 0 0 -1 2 -1 0 3 0 0 83.0 3 3
3 0 5 3 0 0 1 4 32 0 1 1 32 594 3 2 0 3 3 1 2 1 1 3 1 0 108.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 1 0 0 22.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 33 0 0 0 0 0 -1 0 -1 0 3 0 0 81.0 3 3
2 0 5 2 0 0 0 5 15 0 1 26 15 94 3 3 0 3 3 26 3 26 1 3 1 0 62.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 1 0 0 5.0 3 3
2 0 3 2 3 1 3 0 49 0 0 54 49 49 3 0 2 0 3 54 2 54 1 2 4 0 480.0 3 3
3 0 20 3 0 0 6 14 275 7 3 16 590 914 7 9 6 16 16 49 15 49 3 3 0 0 177.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 106.0 3 3
5 0 36 3 0 0 7 29 908 17 3 1 2034 2034 17 26 7 36 36 12 33 44 3 5 8 3 609.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 10 0 0 1 0 0 -1 1 -1 0 3 0 0 59.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 2 0 0 24.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 17 0 0 1 0 0 -1 1 -1 0 1 0 0 70.0 3 3
0 0 9 0 0 0 2 7 0 0 0 -1 0 264 0 2 1 0 0 -1 3 -1 0 4 0 0 91.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 15.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 3 0 0 12.0 3 3
2 0 15 2 3 1 3 12 5097 3 2 13 5230 5922 3 6 2 6 9 13 8 53 3 3 0 2 247.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 422 0 2 1 0 0 -1 3 -1 0 1 0 0 310.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 18.0 3 3
2 0 9 2 0 0 3 6 147 0 1 46 147 298 3 2 2 3 3 46 4 46 1 6 1 0 101.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
3 0 3 3 0 0 0 3 16 0 1 4 16 16 3 2 0 3 3 4 2 4 1 3 0 0 88.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 23.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 1 0 0 26.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 15.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 3 3
1 0 3 1 3 1 3 0 16 0 0 53 16 16 3 0 2 0 3 53 2 53 1 1 1 0 75.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 87.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 53 0 0 0 0 0 -1 0 -1 0 1 0 0 231.0 3 3
1 0 4 1 0 0 2 2 68 0 1 49 68 76 3 0 2 3 3 49 2 49 1 1 0 0 143.0 3 3
2 0 5 2 3 1 3 2 40 0 0 54 40 63 3 1 2 0 3 54 3 54 1 2 1 0 78.0 3 3
6 0 16 3 3 1 4 12 612 5 2 8 1083 2099 5 6 3 8 11 40 9 55 3 7 2 2 1465.0 3 3
1 0 3 1 3 1 3 0 63 0 0 54 63 63 3 0 2 0 3 54 2 54 1 1 1 3 116.0 3 3
4 0 3 4 3 1 3 0 59 0 0 55 59 59 3 0 2 0 3 55 2 55 1 4 3 1 75.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 90.0 3 3
2 0 3 2 3 1 3 0 69 0 0 55 69 69 3 0 2 0 3 55 2 55 1 2 1 1 76.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 441 0 1 0 0 0 -1 1 -1 0 3 1 1 237.0 3 3
4 0 6 4 6 1 6 0 416 0 0 54 416 416 6 0 5 0 6 54 5 54 1 4 0 0 58.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 59.0 3 3
6 0 15 6 0 0 9 6 1598 0 1 46 1598 1676 13 4 9 13 13 46 13 46 1 6 9 5 720.0 3 3
0 0 7 0 0 0 0 7 0 0 0 -1 0 41 0 3 0 0 0 -1 3 -1 0 5 0 0 16.0 3 3
2 0 15 2 3 1 3 12 7530 0 1 14 7600 9546 5 6 2 5 8 14 8 54 2 2 1 1 522.0 3 3
2 0 9 2 0 0 3 6 46 0 1 45 46 220 6 3 3 6 6 45 6 45 1 2 1 1 61.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0 3 3
0 0 5 0 0 0 4 1 0 0 0 -1 0 32 0 0 2 0 0 -1 2 -1 0 3 2 0 113.0 3 3
2 0 4 2 0 0 2 2 136 0 1 49 136 136 3 0 2 3 3 49 2 49 1 2 0 0 103.0 3 3
0 0 12 0 0 0 1 11 0 0 0 -1 0 2011 0 4 0 0 0 -1 4 -1 0 3 0 1 745.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 54.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 2 1 3 70.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 1 0 5.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 41 0 1 0 0 0 -1 1 -1 0 1 0 0 46.0 3 3
1 0 9 1 0 0 2 7 91 0 1 1 91 246 3 2 1 3 3 1 3 1 1 2 0 0 156.0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 75 0 1 0 0 0 -1 1 -1 0 3 1 0 96.0 3 3
3 0 3 3 3 1 3 0 18 0 0 52 18 18 3 0 2 0 3 52 2 52 1 3 1 0 98.0 3 3
3 0 4 3 0 0 1 3 21 0 1 4 21 38 3 2 0 3 3 4 2 4 1 4 0 0 60.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 1 1 0 188.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 2 0 0 23.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 0 130.0 3 3
1 0 7 1 0 0 1 6 151 0 1 6 151 191 3 3 0 3 3 6 3 6 1 2 0 0 48.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 37 0 0 0 0 0 -1 0 -1 0 4 0 0 205.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 8.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 173 0 1 0 0 0 -1 1 -1 0 5 0 0 170.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 153 0 2 0 0 0 -1 2 -1 0 2 0 0 40.0 3 3
1 0 4 1 3 1 3 1 6 0 0 50 6 6 3 0 2 0 3 50 2 50 1 1 0 0 16.0 3 3
1 0 7 1 0 0 1 6 43 0 1 38 43 70 3 2 0 3 3 38 2 38 1 3 3 0 112.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 272 0 1 1 0 0 -1 2 -1 0 1 9 0 754.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 67 0 0 0 0 0 -1 0 -1 0 1 2 0 34.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 1 0 0 277.0 3 3
1 0 3 1 3 1 3 0 39 0 0 50 39 39 3 0 2 0 3 50 2 50 1 1 0 0 179.0 3 3
2 0 3 2 3 1 3 0 17 0 0 53 17 17 3 0 2 0 3 53 2 53 1 2 1 0 82.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 433 0 1 0 0 0 -1 1 -1 0 3 1 0 28.0 3 3
2 0 12 1 3 1 3 9 179 0 1 1 228 290 5 4 2 5 8 1 6 53 2 3 1 0 173.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 3532 0 1 1 0 0 -1 2 -1 0 3 2 0 551.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 38.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 68.0 3 3
3 0 3 3 3 1 3 0 8 0 0 55 8 8 3 0 2 0 3 55 2 55 1 3 0 0 10.0 3 3
0 0 9 0 0 0 2 7 0 0 0 -1 0 495 0 1 1 0 0 -1 2 -1 0 5 1 0 370.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 83.0 3 3
4 0 13 3 0 0 3 10 86 4 3 4 198 260 4 5 3 10 10 49 8 49 3 4 2 0 158.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 2 0 0 16.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 486 0 2 0 0 0 -1 2 -1 0 2 0 1 98.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 59 0 0 0 0 0 -1 0 -1 0 4 0 0 358.0 3 3
2 0 18 2 0 0 8 10 34 12 2 29 54 54 12 8 8 18 18 41 16 41 2 2 10 1 450.0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 582 0 2 0 0 0 -1 2 -1 0 2 1 0 173.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 72 0 0 1 0 0 -1 1 -1 0 2 3 1 38.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 1 0 51.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 1 0 0 16.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 61.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 176 0 0 0 0 0 -1 0 -1 0 1 1 0 27.0 3 3
2 0 9 2 4 1 4 5 153 0 1 44 241 244 4 3 3 3 7 53 6 53 2 2 0 1 160.0 3 3
2 0 19 2 3 1 3 16 7563 6 3 13 7667 8601 6 10 2 12 15 13 12 53 4 2 1 1 355.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 91.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 3 3
1 0 8 1 0 0 2 6 17 0 1 1 17 58 3 3 0 3 3 1 3 1 1 5 3 1 178.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 103 0 1 1 0 0 -1 2 -1 0 3 0 0 44.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 3 0 0 11.0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 32 0 1 0 0 0 -1 1 -1 0 3 0 0 45.0 3 3
3 0 23 3 3 1 4 19 2774 11 4 6 5605 5605 11 15 3 20 23 16 18 54 5 3 0 2 1274.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 36 0 1 0 0 0 -1 1 -1 0 3 0 0 8.0 3 3
1 0 11 1 0 0 2 9 142 0 1 23 142 430 3 4 1 3 3 23 5 23 1 4 2 2 34.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 419 0 1 0 0 0 -1 1 -1 0 2 1 0 23.0 3 3
2 0 7 2 3 1 5 2 77 0 0 58 77 215 3 0 3 0 3 58 3 58 1 3 0 0 50.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 28.0 3 3
